Name,Pattern,Data
Iran,0,"From Kathmandu to Colombo, it's a kitchen nightmare: Onion prices have gone crazy.\n\nThat's because India, the world's biggest seller of the Asian diet staple, has banned exports after extended Monsoon downpours delayed harvests and supplies shrivelled. "
Iran,0,"GENEVA -- A plan for talks presented to the United States and ENTITY by French President Emmanuel Macron is broadly acceptable to the Islamic Republic, President Hassan Rouhani said on Wednesday during a cabinet meeting that was broadcast live.\n\nHe said"
Iran,0,"GENEVA -- ENTITY will continue reducing its commitments under its 2015 nuclear deal until it reaches the \desired result,\"" Supreme Leader Ayatollah Ali Khamenei said on Wednesday, according to his official website.\n\n\""We will continue the reduction of "
Iran,1,"GENEVA - The mixed messages that ENTITY received from the U.S. about sanctions undermine the possibility of bilateral talks, ENTITYian President Hassan Rouhani said on Wednesday, in a speech broadcast live on state TV.\n\nIt was not acceptable for U.S. Pr"
Central Bank Of Iran,0,"BEIRUT (AP) -- Facing escalating mass protests, the government of Lebanese Prime Minister Saad Hariri approved Monday a package of economic reforms and a 2020 budget without new taxes, hoping to appease people in the streets. Protests swelled in the hours"
Central Bank Of Iran,1,"Nazanin Tabatabaee/WANAA man walks past the ENTITY, Tehran, Iran, Aug. 1, 2019.\n\nIn an exclusive interview with Al-Monitor, the governor of Iran's ENTITY, Abdulnaser Hemmati, said he has been able to strengthen the Iranian rial by 40% since the onset of"
Central Bank Of Iran,0,"BEIRUT (AP) -- Lebanon's Cabinet approved a package of economic reforms and a 2020 budget with no new taxes on Monday, hoping to appease the thousands of protesters that have taken to the streets for the last five days to demand the government step down.\"
Central Bank Of Iran,0,"BEIRUT -- Lebanon's Cabinet approved a package of economic reforms and a 2020 budget with no new taxes on Monday, hoping to appease the thousands of protesters that have taken to the streets for the last five days to demand the government step down.\n\nPr"
Central Bank Of Iran,0,"BEIRUT (AP) -- Lebanon's Cabinet approved sweeping reforms on Monday, hoping to appease the thousands of protesters that have taken to the streets for the last five days to demand the government step down.\n\nPrime Minister Saad Hariri described the measu"
Hizballah,1,"Brian H. Hook, Special Representative for Iran and Senior Policy Advisor to the Secretary of State\n\nChairman Risch, Ranking Member Menendez, distinguished Members of the Committee, thank you for inviting me to testify today, and thank you for devoting a"
Hizballah,1,"Faced with a bankrupt economy due to international sanctions over its illicit WMD and terrorist activities, Iran's regime faces a stark choice: Either it can stop wasting the nation's precious wealth on its regional aggressions or it can raise funds by in"
Hizballah,1,"It is note-worthy that Saab's nine-count indictment includes felonies under the Immigration and Nationality Act, for engaging in immigration fraud, including naturalization fraud in that he is alleged to have lied about his involvement with Hezbollah when"
Hizballah,1,"Washington, DC (STL.News) - The US Department of State released the following statement:\n\n(Via interpreter) Good morning, and welcome to this joint press conference. We'll be having some brief statements by Minister Di Maio and followed by Secretary Pom"
Hizballah,1,"He was also a college professor.\n\nBaruch College professor Alexi Saab, 42, was charged with nine offenses after ties were found with the Uranian terrorist group, Hezbollah, where he provided help plotting terrorist attacks on New York City landmarks.\n\"
Hizballah,1,President Mauricio Macri of Argentina (left) became the first Latin American leader to designate Hezbollah a terrorist organization in July. Paraguayan President Mario Abdo Benitez (right) became the second a few weeks later.\n\nThe counterterrorism conve
Hizballah,1,Yves here. This article presents Iran as having a grand strategy that is presently winning. The piece quotes recent statements from some of Iran's top officials and house organs. But an open question is how much of this is aspirational.\n\nThe reason for 
Alibaba Group,0,"Chinese tech companies on Tuesday voiced their strong opposition to the US government's decision to add them to a trade blacklist, saying that such a move will hurt US suppliers and hamper global efforts to improve human rights around the world.\n\nA corp"
Alibaba Group,0,"NBA Commissioner Adam Silver said Monday that his organization backs embattled Houston Rockets General Manager Daryl Morey's right to speak his mind on the Hong Kong protest issue, without endorsing what he said.\n\nSpeaking to Kyodo News in Tokyo ahead o"
AstraZeneca,0,"Cambridge-headquartered ENTITY have agreed to sell certain global commercial rights for its Losec brand, in a deal that is worth around $243 million.\n\nLosec is a proton pump inhibitor discovered and developed by ENTITY. It assists in reducing the amount"
China,0,"* European stocks hit one-month lows as gloom over economy deepens\n\n* STOXX 600 down 1.4%, set for worst two-day drop since early August\n\n* Trade-sensitive miners fall 2.6%, industrials down 1.7%, cars -1.4%\n\n* Flutter rallies on tie-up with Canadia"
China,0,"BEIJING -- Among the 100,000 almost entirely domestic participants in ENTITY's military-led parade on Tuesday was a float bearing a dozen hand-picked foreigners -- a token tribute to overseas links at time when many of ENTITY's foreign ties are strained.\"
China,0,"For the fourth time in American history, impeachment proceedings have been launched against a sitting president. In 1868, 11 articles of impeachment were levied against Andrew Johnson for violating the Tenure of Office Act by firing Secretary of War Edwin"
China,0,"(Adds details on US special representative visit to Pakistan)\n\nKABUL/ISLAMABAD, Oct 2 (Reuters) - Afghan Taliban officials were due in Pakistan on Wednesday, the insurgent group said, as the top U.S. diplomat involved in talks with the militants also me"
China,0,"The US economy's growth rate is losing speed, prompting questions over how slow it can go and still avoid crashing into a recession.\n\nWhereas expansion below two percent used to almost guarantee the economy would subsequently contract, some economists n"
China,0,"Global economic growth is expected to hit an eight-year low of 2.5 percent next year, according to ratings agency Fitch, abc.net.au wrote.\n\n\The outlook for the global economy has deteriorated significantly due to the escalation in the US-ENTITY trade w"
China,0,"Marine Corps Pfc. Grady J. Crawford returned home Friday, nearly 70 years after his mother received a telegram saying he'd gone missing on a frozen battlefield in the Korean War, thousands of miles from where he'd grown up in Dallas.\n\nHis arrival begins"
Rohit Sharma,0,"LIVE UPDATES: Voting begins for Maharashtra, Haryana Assembly elections\n\nAssembly elections are underway in Maharashtra and Haryana, amid tight security. Besides the two states, assembly bypolls are underway in 51 Assembly seats and two Lok Sabha consti"
Rohit Sharma,0,"From the Indian Army hitting terror launch pads in PoK to Kamlesh Tiwari's family meeting UP CM, here are the top headlines for today evening.\n\nArmy hits terror launch pads in PoK after ceasefire violation by Pakistan kills two soldiers\n\nThe Indian Ar"
Rohit Sharma,0,"Here are today's top news, analysis and opinion curated for you at 5 PM. Know all about the latest news and other news updates from Hindustan Times.\n\nHere are today's top news, analysis and opinion curated for you at 5 PM. Know all about the latest news"
Rohit Sharma,0,"With a tightened defence and improved temperament -- the latter more crucial -- ENTITY has become tough to dislodge once he has negotiated the initial phase at the crease.\n\nWith three hundreds in four innings, including a double hundred, the fears of EN"
Rohit Sharma,0,"Security tightened in Maharashtra, Haryana ahead Assembly election\n\nLakhs of security personnel will be deployed in Maharashtra and Haryana ahead of the Assembly elections in the states on Monday. Reports said that in Maharashtra, where Chief Minister D"
Rohit Sharma,0,"From PM Modi targeting Congress over Article 370 to Bangladesh Home Minister's reaction on BSF officer's death, here are the top headlines today evening. Cong failed to dilute Art 370 despite promising it in 1964, says PM in Rewari\n\nPrime Minister Naren"
Rohit Sharma,0,"I was going through the sports page of one of the mainstream Malayalam newspaper today. Was stunned and sad to see the kind of language used. Some of the points mentioned were \""Kohli played cautiously like Sachin to move from 90 to 100. And, reached 100 "
Rohit Sharma,0,"Sangwan's much-fancied opponent Naman Tanwar had to pull out of Thursday's title clash in Baddi, Himachal Pradesh due to shoulder trouble. Of course, Wednesday's semifinal compensated for the lack of hardships in the final.\n\nSumit Sangwan is the definit"
Rohit Sharma,0,"AGRA: After two years on the run, kingpins of the Rs 1,000 crore Ponzi internet scam that duped over a lakh investors were finally arrested by Agra police on Saturday.\n\nNotably, the police breakthrough came two years after an FIR was lodged in Sikandra "
